id,tweet_id,text,screen_name,author_id
2738,1521963367312805889,"RT @SopranosWorld: No one: 

Dave Chappelle’s security team: https://t.co/UgUGvk7AfG",fentanyl_core,1930562449
2739,1521963309880254465,RT @Louis_Tomlinson: After a few days of recovering I have to say how incredible the shows have been so far! London was a really proud mome…,oxy_more_,1453287707371839488
2740,1521963291802800143,RT @aforresto: $BABA $TELL $DKNG $MSFT $XOM $OXY $ZNGA All that you need to know. Shorts haven't covered a single share~  https://t.co/ACTS…,Gambiste1,1136370591517290496
2741,1521963224756736001,Oil will be even more elevated…think about what will happen when China reopens after the Covid lockdowns and how it will affect the global consumer.Traveling season is on its way and oil production is not increasing.These clues should help navigate oil plays. $CVX $OXY $XLE $XOM,RhinoRally,1195393827478990848
2742,1521963193999847424,"@dontknockbarack So many things I don''t understand. Afghanistan is still producing heroin at pre-fentanyl rates, but its hard to get real h in Vancouver,  I don''t get it. Mexico still produces black tar heroin, bound for American markets, but fentanyl is king.🤷‍♂️",BobAndersen15,819628744692224000
2743,1521963160261042179,"Police in Prince William County said they seized several firearms and 5,000 Fentanyl-laced counterfeit Percocet pills on Monday. https://t.co/wb0TTzqx1c",DaleCityPatch,158789434
2744,1521963063267631106,"You think we''ll get a Netflix doc on this, like with oxy ? https://t.co/Z4Auf0F2aq",WereFoxBox,1453541124753162242
2745,1521962974424051713,@Killmoenews1 I’ve seen stories of some counties giving out fentanyl testing strips. Hopefully DC can invest in this b/c it’s safer to assume any illicit drugs have fentanyl than not. Scary stuff.,TheDevi41003642,1416114946493095938
2746,1521962876206034945,"@ScottAdamsSays How much more is the question? I feel sure it could produce a little more, in some people able to be hypnotised. For so long.

Totally '"rewiring'" pleasure circuits at the bottom level? I doubt it. 

Can a hypnotist get people off fentanyl?",Cotic,16119383
2747,1521962723076194307,"Few others but forgot to screen capture. 
OXY $64 .20 to .44
OXY $67 .05 to .08
PSX $95 .40 to .72
KRE $65 .39 to .60 https://t.co/GR0itwhFl1",LannisterTrades,1367531944171429897
2748,1521962569170186240,@Oxy_LOVEGREEN 相乗りないすぅ🥰,e_mi509,1056494485419388929
2749,1521962568604127232,"RT @PuiiPonz: รีแอคชั่นซีรี่กด1
รีแอคชั่นกลิ่นผมน้องกด2
พี่แม้กมันชอบเนียนโป๊ะๆเหม่งน้องณฐนะหึ่ยยย
 #แม้กณฐxwatchwhy #พี่แม้กน้องณฐ #MaxNat…",oxy_nat,1502118805388075015
2750,1521962543207510017,"Andy Vermaut shares:Virginia police seize 5,000 counterfeit fentanyl-laced pills, arrest four: Police in northern Virginia seized 5,000 pills laced with fentanyl on Wednesday,… https://t.co/NTG4ov6Pcq Thank you. #ThankYouJournalistsForTheNewsWeGetFromYou #AndyVermautThanksYou https://t.co/MXNvNxpLa1",AndyVermaut,283604227
2751,1521962520369586176,"Jean-Louis Bourlanges: «La capitulation des gauches devant Mélenchon est une bérézina idéologique»

Enfin une clarification au sein https://t.co/EX3j1ZQP5U gauche , être antisouverainiste radical n''est pas être de gauche 

https://t.co/B5x41bjI9C",oxy_aurelien,1412510408750084097
2752,1521962518624694273,"Virginia police seize 5,000 counterfeit fentanyl-laced pills, arrest four https://t.co/2pOfmyV82K via @foxnews",Chris_1791,312149882
2753,1521962455936770049,"RT @TheFuglyFrog: Um ok. I get that you had an addiction prob, lied &amp; faked it to docs to get rx opioids. But no, you werent gettin oxycont…",ChrisNeuen,1491834224420298754
2754,1521962361585737729,And Love you better is Fentanyl… https://t.co/SnoAAhAYit,oneofwaan,75869796
2755,1521962178441453572,$SPY $QQQ $IWM $AMD $NVDA $AAPL $TSLA $MSFT $FB $NFLX $AMZN $MU $INTC $OXY $XOM https://t.co/ln3RqbSMHI,Sponcer68385163,1498868320094736385
2756,1521962017787158530,@skinnyrastelli mettez fentanyl de freeze et love sosa de chief keef à mon enterrement,davidski_,1004665258949201920
2757,1521961918566522881,@Twolfrecovery @EllaSogomonian Maybe perhaps his target isn’t low levels drug dealers cuz these fentanyl and opiates epidemic was cause by #BigPharma last time I checked. Why not go after the source instead of the low level DD??? Makes too much sense for you?,live2tell_x,1256638210039521281
2758,1521961765306785794,Have I mentioned the fentanyl bill or no,elisabethepps,189274983
2759,1521961754397319168,But you don’t wanna do that build the wall cause you’re all high on fentanyl government of America,GGrace89797678,1472428969014095872
2760,1521961681068466177,Hmm thunk ima cook later.,corey_vikes,233835485
2761,1521961614504652800,"Police in Prince William County said they have arrested four people after seizing several firearms and over 5,000 suspected counterfeit Percocet pills laced with fentanyl. https://t.co/AVoGXOBJ8j",WTOP,17906632
2762,1521961474557681678,"Arizona troopers find over 37 pounds of suspected fentanyl in unicorn backpack

https://t.co/5EPhEc062M",Carlisleboy,26883100
2763,1521961463014998017,"RT @aforresto: $BABA $TELL $DKNG $MSFT $XOM $OXY $ZNGA All that you need to know. Shorts haven''t covered a single share,  https://t.co/ACTS…",Gambiste1,1136370591517290496
2764,1521961455016361984,RT @GRMInfoManagemt: GRM's very own Frank Martinez with Brian Accrocco from OXY Petroleum at the GRM booth during last week's ARMA Houston…,KnowledgePG,1496500748292665347
2765,1521961443565973504,"There is another thing killing our child is fentanyl, believe me I know first hand",Michele06863224,1520057498530725888
2766,1521961357960044544,@SecMayorkas doesn't care about the soldier on leave that died of #fentanyl!  That story went right past him!,Wandafay,15698349
2767,1521961143299760129,"The '"Chesa effect'" is being felt as far away as Humboldt County. The recall isn''t just a fight for #SanFrancisco, but a fight for all of California. #RecallChesa 
https://t.co/V8DJt6xlVW",Twolfrecovery,2555015184
2768,1521961044578603009,RT @SpecialSitsNews: If you think crude is elevated now...what is going to happen when China reopens? How will that affect the global consu…,ChefWai93,817176167774126080
2769,1521961044092100615,"2 milligrams of fentanyl is enough to kill you that’s alarming 

Moreover, 40% of counterfeit pills tested positive for fentanyl https://t.co/9bN82W8oCr",bennybondz,1277397879729119233
2770,1521960866480107522,"$OXY nice bounce off the 50d ema, I''ve been long 🙂 https://t.co/pJk8PvhsXl",steviestonk,1226888397400264706
2771,1521960744740438016,https://t.co/vAERxW8d04,Godschosen1A,31214122
2772,1521960657662332930,Arizona troopers find over 37 pounds of suspected fentanyl in unicorn backpack https://t.co/fdDECSH0l5 #FoxNews,alexjacksmom,531735519
2773,1521960648841719810,@ABSCBNNews Paano? Eh palagi kang bangag sa  tinitirang mong fentanyl na galing sa BFF mong si Xi.,mandirigma832,553943550
2774,1521960521372733453,RT @JamzLndon: Guardiola can’t overcome that hakuna matata https://t.co/GUmUGjFbfP,oxy_akshay,430443522
2775,1521960513927798784,"Um ok. I get that you had an addiction prob, lied &amp; faked it to docs to get rx opioids. But no, you werent gettin oxycontin in 93 94. Sad that theres such a disconnect from truth from people. Take responsibility bcuz as a pain patient i have alwasy been legit. This is bunk imho. https://t.co/GrbLudmFL6 https://t.co/hayNVePweE",TheFuglyFrog,923984176193462272
2776,1521960398663999488,アカウント移行しましたGj_OXY　74408,Darling_my_LUV,2277243738
2777,1521960397288271872,@Nancyjohere I live with the pain of my own decisions. There's not a day that goes by wondering .... what if I had instructed her differently? I'll never know .... because in 2020 I lost my ONE AND ONLY Baby Girl to fentanyl. The pain and anguish of the fact that I will never be a Grandpa ...,ClarissasDad215,1519047418339241984
2778,1521960305227612163,"@davidmdraiman Yes, this is why I follow you and love you lol. You get it. The government doesn’t need to be involved in a lot of shit, especially a persons healthcare. Can’t get my goddamn Vicodin because the DEA is up every doctors ass threatening them yet Weed isn’t a legal alternative?",DraimanBelieve,39488146
2779,1521960296159588355,@RedLegRyan49 @FoxNews Wild that Ohio is redder than states like Virginia and North Carolina but it’s true. Just gotta follow the trail of fentanyl ODs to your polling place in the shadow of Kentucky,FrahmilyPlan,398307307
2780,1521960166731620352,"@kcexec How will the sheriff, counter the proliferation of Chinese fentanyl in our county?",ChadwickGember,1181666654570213376
2781,1521960084162551809,"@PPLosAngeles @GavinNewsom Politics 👎🏼 Ca has a choice as well. Tell Gav to fix crime, homeless, fentanyl",joeydenucci,2391485971
2782,1521960002562494464,RT @KrakenStew1: Be prepared...the left are more triggered now then when st george of fentanyl didn't die 🤦‍♂️,goatroper45,1518673814309191686
2783,1521959868374077444,@vibes4gregjosef Facts nothing like 50 year old future rapping about slanging fentanyl,OrcaRanger420,1495788926619029511
2784,1521959809699958785,RT @joeislamo: The light at the end of the tunnel is just me with a flashlight looking for the vicodin I dropped.,LuvPug,7406952
2785,1521959788950827008,"RT @SafeMedicines: '"In 2021, the sheriff''s office reported 22 fentanyl-related incidents. In the first four months of 2022, the sheriff''s o…",NADDIORG,814911518701654016
2786,1521959765198393346,'Noticeable increase' in overdoses in Saint John prompts police warning: https://t.co/vRne1vIVpo https://t.co/RDDaLNqAog,CBCNB,18999877
2787,1521959703118434304,"First '"Talk with Traders'" interview with @CasualtyWar 

We cover:
📉 Recent market turbulence
👋 Shaking off a trading slump
📈 Past trades like $ARCH $OXY $ATI $BTU

👍 Like &amp; RT 🔁
https://t.co/IHHyZHQ60a",StockTrickNick,1211164987084795906
2788,1521959594582593536,RT @CheGiaevara: AGAIN AND AGAIN AND AGAIN AND AGAIN!,oxy_akshay,430443522
2789,1521959510885081088,"@CanadensisMax Remove '"oxy'" and you''re still right.",SullyTrent,17509814
2790,1521959510755229696,@Oxy96981336 @Vatan2571 @CokYasaaa Je sais pas oxy,Yoshi69095954,1022593254594883587
2791,1521959441922674688,hindi ko na alam kung sino mas malakas yung kape o yung katoxican sa paghahanap ng fentanyl 🫠,icekimnim,542309266
2792,1521959432715784197,Andy Vermaut shares:Arizona troopers find over 37 pounds of suspected fentanyl in unicorn backpack: Arizona troopers found over 37 pounds of suspected fentanyl pills in a unicorn… https://t.co/gIf6Fkd41r Thank you. #ThankYouJournalistsForTheNewsWeGetFromYou #AndyVermautThanksYou https://t.co/GN3ZbOF1y9,AndyVermaut,283604227
2793,1521959427435290626,"Don''t be ridiculous, @JDVance1. There is no need for anyone to '"intentionally'" do anything. Your folks *choose* to take fentaynal and not take Covid vaccine. One need do nothing but sit in stricken awe, disbelieving of what one is actually witnessing.
https://t.co/cInfKnn8aE",SterlingWright,18736321
2860,1522278990601404419,Any farmers in #Pa please DM.  #Assholes are putting #fentanyl in #nature ..Help,LoveuBlack3522,415906743
2794,1521959417570377734,"Arizona troopers find over 37 pounds of suspected fentanyl in unicorn backpack

https://t.co/OvMeVKRYX7",KiplingIfby,1319309952914124800
2795,1521959256144199682,Jury convicts man of manslaughter for fentanyl overdose death of 16-year-old girl.  Release:  https://t.co/uvmunpA1De https://t.co/Ai0RgZs4uG,DA18th,2321038154
2796,1521959195121045504,"@angel_leigh Thanks Angel, appreciate that. For pain there’s Vicodin 🫠",TheRealMarkLevy,18701037
2797,1521959134337421317,RT @O2bnWvtD1K7pxXd: 12- ترکیبی وحشی: Hydrocodone و Oxycodone و Xanax https://t.co/sV5fD7Ixgj,aatash44,929680696855195648
2798,1521959125361512448,RT @O2bnWvtD1K7pxXd: 13- Vicodin https://t.co/JQoL3GE7jy,aatash44,929680696855195648
2799,1521959110253625353,"@linkdeous_art @NewOrchardMedia @leilacohan Being injured or ill or addicted to China’s &amp; Mexico’s intentional exports of fentanyl into the US that kills 100,000 US people a year is desirable either.",ClydeMcK,39924649
2800,1521958985871597573,"RT @SafeMedicines: '"Governor Mike Dunleavy addressed the fentanyl crisis in Alaska on Tuesday, highlighting the effort of healthcare offici…",NADDIORG,814911518701654016
2801,1521958833236717569,@BobAndersen15 Good information Bob.  Had no idea that Fentanyl provides that high.  When I worked in the recovery room the anesthesiologist would come in with these mega syringes full of fentanyl for their cases during the day.  Never thought in a million years this epidemic would happen.,dontknockbarack,95241063
2802,1521958816924983297,Update: session and tacos got me like https://t.co/nmADz8bzu4,corey_vikes,233835485
2803,1521958808213463048,THIS IS POETRY,oxy_akshay,430443522
2804,1521958779495100416,I hope ya plug put fentanyl in ya drugs &amp; then you die off perkys,risktaka_274,1520592244251799559
2805,1521958772507394055,BALDY IN THE BIN,oxy_akshay,430443522
2806,1521958701590102018,@eieel_s Saving this... my jelly heart is full 🥰,oxy_nat,1502118805388075015
2807,1521958621202030593,BIIIIGGG GAAAMMMEEE KAAARIMMMMMMMM,oxy_akshay,430443522
2833,1522279999121809411,RT @FentAwareDay: May 10th is National Fentanyl Awareness Day. Illegally made fentanyl is the primary driver of the recent increase in all…,BigforkG,1444082491808264196
2834,1522279981363040256,"RT @ColoradoKbb: Under @jaredpolis, @pweiser, &amp; @coloradodems, our crime rate has skyrocketed. 

▶️#1 in auto thefts
▶️#2 in fentanyl overd…",RobertsNorwood,1478563628777459722
2835,1522279975847616512,3 men killed in likely fentanyl overdose in downtown LA  https://t.co/McRdzRcwA0,CBSLA,24928809
2836,1522279962434228225,"As Overdoses Soar, More States Decriminalize Fentanyl Testing Strips https://t.co/g3s58hAkGV",Prison_Health,85601740
2837,1522279950845243393,"#wallstreetbets $spy $qqq
$tsla $f $oxy $Zim 

Goncalves said Cliff’s cost to produce HBI has been about $200/mt compared with current US pig iron import prices of about $1,000/mt,which provided the company with a cost advantage over its competitors

$CLF $25 MADE IN USA STEEL 🇺🇸 https://t.co/YHAYscCJEP",StockTradesUSA,1284357754530885632
2838,1522279943115206656,"@KjNiehaus @cnnbrk Just the facts.
You obviously drew a different conclusion.
Of course, you had no idea what level of fentanyl Floyd had in his system or that he had OD’d the month before",Devlinside123,1519769877703127041
2839,1522279906444562436,"More mass deaths from fentanyl poisoning!  
 
NEED ACTION AGAINST THE CHEMICAL WEAPON PRODUCTION LABS IN MEXICO TO SAVE AMERICAN LIVES!!!🇺🇸🙏🇺🇸 https://t.co/0T56FIL0d4",derekmaltz_sr,180984316
2840,1522279892640882693,@Dino_Lokeni @gclvsoftball Good luck unc! ✊🏾 Lady Vikes about to put on! 💯,Jordan_Gomez11,1005215980698533888
2841,1522279846977716225,"@Jocava327919 EXACTLY it''s all for power &amp; control an maybe a little '"pay for play'" on the side with the cartels to get these ppl here &amp; to smuggle in the fentanyl from China.",thewoman62,2913678013
2842,1522279815633645571,"So the entire market is getting crushed but OXY and some other oil names are up on the day?

#Stillnotashort",TheSTRATalorian,1473756093377654799
2843,1522279785749258240,"RT @ruthi_landau: @OBsleepmerchant @SOAPHQ @CAS_OBSection Our GA rate for CS is 2% (we prevent avoidable GA’s whenever feasible) 

We do ha…",OBsleepmerchant,734417775180009472
2844,1522279771505369092,Cinco de weedo,corey_vikes,233835485
2845,1522279708347576320,#JDVANCE is a #fascist #Authoritarian and MUST never be TRUSTED. You can read all about him &amp; his Ties to the #SacklerFamily. The largest manufacturer of #Opioids like OxyContin. @ShannonFreshour @AkronBeacon @ThePlainDealer @OHDems @ohioaflcio @RepTimRyan @maddow @nytmike RT,islandlife2014,2389738746
2846,1522279679943749633,"RT @FreeTradeBryan: When @kairyssdal asked US Trade Representative Tai whether tariffs have changed China''s behavior, she replied: '"In some…",AdamPosen,1305556297
2847,1522279516315340801,"RT @ShellenbergerMD: Yesterday, as Gavin Newsom affirmed his concern for pregnant women outside of California, I interviewed in San Diego a…",american_mitch,1516547674861756418
2848,1522279501006348289,RT @AnneElizabethUS: I am committed to pursuing legislation that will prosecute criminal drug dealers to the fullest extent …and that inclu…,xuen_chen,824042643038539776
2849,1522279482459107328,"⁦@POTUS⁩ ⁦@ChrisCoons⁩ ⁦⁦@SenatorCarper⁩ welcome to the Democrats Economy - you can’t afford groceries or gas and Dems are destroying your life savings - but hey we got war in Ukraine, Border Crisis, Fentanyl killing people daily, WONDERFUL!! https://t.co/cNcnF1R6RD",mikeyovibe,2991073727
2850,1522279336337887232,A trade alert originally called on 5/5/2022 for $OXY just hit 75% profit!,KingStreetBot,1313666600218787841
2851,1522279324702937089,RT @Tall_ndBOUJIEE: No its fentanyl.,juiceboxmisha,102828353
2852,1522279322190442497,RT @beckron99: @morethanmySLE @Sen_JoeManchin Joe Manchin does not care about West Virginians or he would be fighting for these hard workin…,Leticia17922167,3017400805
2853,1522279221003005952,No its fentanyl. https://t.co/1RzK5yqdC5,Tall_ndBOUJIEE,1110368630
2854,1522279220658900993,"Cops seize 31,135 lethal doses of fentanyl in Surrey, Langley and Burnaby https://t.co/AjC4NJ5UBH",HopeStandard,41177607
2855,1522279220092628992,"Cops seize 31,135 lethal doses of fentanyl in Surrey, Langley and Burnaby https://t.co/eFNJyU2ruP",AldergroveStar,41155680
2856,1522279159468232707,@mydogsarecrazy1 @BapColorado @Brandon_1218 @Hemp4Good @rhonda_harbison @Jim_Jordan PLUS the Fentanyl problem pouring across our border DAILY. Not to mention all the other drugs being muled in. But that’s not happening right? It’s all a political ploy right? You people don’t live in reality and would cut one’s nose off to spite your face.,Kingshroom,75842428
2857,1522279128094892032,"As Overdoses Soar, More States Decriminalize Fentanyl Testing Strips https://t.co/Ak7uvo5tM0",littlebytesnews,12896172
2858,1522279028396199936,"Cops seize 31,135 lethal doses of fentanyl in Surrey, Langley and Burnaby https://t.co/odAmFFXqza",tomzytaruk,237461219
2859,1522279015536549889,"RT @RepGrothman: Due to a lack of border security, Mexican drug cartels can easily streamline fentanyl and other deadly drugs into #WI comm…",SamuelMcAllis17,1133837976646164480
2861,1522278836842418176,Why does the Biden administration hate Americans?  https://t.co/AZpGtWfdBk,vsaw1224,709432516
2862,1522278720832032768,"Cops seize 31,135 lethal doses of fentanyl in Surrey, Langley and Burnaby https://t.co/LaXYfN9nLl",AbbyNews,27879855
2863,1522278674489389057,"@MarshaBlackburn Americans also purchase a kit from China to make Fentanyl so why are we still allowing packages from China?? Why do we need them at all?? Between China and Mexico, they are killing the kids with this drug.",Songa85490334,1038408955427475460
2864,1522278661403119617,"EPD said it began investigating a child''s non-fatal overdose in late April after DCS alerted detectives. 

On Friday, EPD said it received lab results showing the child tested positive for fentanyl.
https://t.co/d8v2Zi27dC",houston_whh,941117328804274177
2865,1522278650418241540,"@AldousHuxley77 Timing the market is always difficult so if you want to be sure those stonks don''t run away from you then you hodl. But I am not saying that is the best game. It may be the easiest and perhaps safest. I will probably hodl $OXY and $AR and if recession dips them, I will buy more.",avgjaneexp2,1392210032343801857
2866,1522278557074006016,"RT @derrickvanorden: Biden’s Open Border is killing Americans

The police just seized 3 pounds of fentanyl here in La Crosse

At 2mg per ov…",MbridgeMc,740570948
2867,1522278398105722880,Today @TraderNickyBAT @TraderKatie and @tastytraderMike presented their trade ideas for the day in $XLK $OXY and /ES - https://t.co/fhlJwewHsH https://t.co/kosxdcZQqx,tastytrade,238174807
2868,1522278329797144576,RT @SethKlamann: Listening to the state Senate debate the fentanyl bill (watch here: https://t.co/uxYXv0HwPG). Sen. Gardner talking now abo…,colo_politics,783742315282051072
2869,1522278304849580032,"@CouncilwomanMoy @LiberalD6TL @sfbos @LondonBreed SOLANO not a SF suburb for sure 
but the fentanyl is REAL and a REAL PROBLEM 
and @LondonBreed and @SFDAOffice clearly do not care 

if they cared- something would change DRASTICALLY
(they refuse to admit there is a problem- this is housing issue not drugs😒🙄🧐🤬)",FxxMxxLxx,249889147
2870,1522278268350734336,"RT @DanyaInstitute: Opioids, fentanyl killed thousands of Maryland residents in 2021 https://t.co/G9bhCG2CKS",ATTCnetwork,57670130
2871,1522278257210855424,"Inflation, Rising Gas Price, Energy Dependence, Soaring Crime Rates, Stock Market Plunge, On the Brink of a Nuclear World War, Out of Control Food Costs, a Wide Open Southern Border, Fentanyl Crisis, Decreasing Influence of the World Stage! Someone tell what Biden has done right?",Snotter85,1521667308288155648
2872,1522280187785728000,"RT @SafeMedicines: Collin Carlson of Hollywood, FL was only 19-years-old when he was poisoned and killed by a counterfeit Xanax pill contai…",AwarenessVoices,1109289681714188288
2873,1522280130848116737,"He faces a minimum sentence of five years in prison and a max of 40 years, for the drug charges and 10 years minimum for the firearm charges, according to the complaint. https://t.co/3xrsGsOAOQ",KION546,36445431
2874,1522280130718179333,"I''m just one Mom, who lost a daughter to fentanyl poisoning 6 months ago, trying to raise awareness. All funds from t-shirts sales help defray costs of printing, doing events, and educating people about fentanyl and opiates. #endoverdose #fentanylkills 
 https://t.co/S8cbSsHWjL",BanderaOverdose,1521966932357877760
2875,1522280113034784768,RT @CBSLA: 3 men killed in likely fentanyl overdose in downtown LA  https://t.co/McRdzRcwA0,kaiordiie,1136436092549312513
2876,1522280058479599617,addiction is scary. and drugs like opioids and fentanyl are some of the most addictive substances that humans can access. addiction to these things are common and it is an attack on your brain above all things.,tooojuke,1463270308584980483
2877,1522280033938821123,"@danielslevi Casi todo está sangrando, excepto Occidental Petroleum ($OXY) https://t.co/EMoi1aK6on",PaoloCampos,232291472
2878,1522278215405817856,"@Roshan_Rinaldi Jr has Cocaine pouring in from all over Colombia.
How does he get all the Fentanyl-free Coke?",Rossanori,268573349
2879,1522278185676812289,"An undercover investigation in Lincoln County has led to two men being arrested for trafficking fentanyl on Tuesday, according to the sheriff''s office. https://t.co/bWsEcf1wgK",WCCBCharlotte,15080288
2880,1522278172573593602,@El_Dingo @GigiGraciette @FOXLA You can't die from being near fentanyl,jayardot1,1420217255015550988
2881,1522278160234131456,RT @InsideNoVA: Police this week seized counterfeit pills laced with fentanyl and arrested four men during drug raids in eastern Prince Wil…,ChuyChuey,2756425899
2882,1522278081574031360,@scattrgun @Podolyak_M Yeh fentanyl from China would be awesome,bohdie123,1457618262
2883,1522278052734156802,ohio state’s giving out free testing kits to make sure ur drugs aren’t laced with fentanyl. go bucks,_sadbitchhrs_,1386742915850977292
2884,1522278039496892418,RT @Ptbohealth: DRUG POISONING UPDATE: Peterborough Public Health has received reports that a highly toxic batch of fentanyl may be circula…,gor59404323,1503787719604023297
2885,1522277975286333441,https://t.co/sUO7vU1NWH,corey_vikes,233835485
2886,1522277960442544142,"Cops seize 31,135 lethal doses of fentanyl in #SurreyBC, Langley and Burnaby https://t.co/deBpmGz2mF",PeaceArchNews,40339694
2887,1522277901596459013,When there’s a drug bust and you truly follow it to the source……who suppling the suppliers? Where do all the drugs in the crime laboratories go when seized? Back to our street. Please @FBI please explain the large influx of fentanyl,JRoeuth,1488192855822585857
2888,1522277825146929153,https://t.co/DlPcZ142m4,corey_vikes,233835485
2889,1522277763939401731,"RT @alex_burness: Sen. Cooke (R) on the Colorado fentanyl bill: '"Don''t follow the rhetoric that this is a war on drugs, or a new war on dug…",wefight4roses2,1489619502421757953
2890,1522277751847223297,"$OXY nibbling at puts as energy remains in a defensive uptrend, approaching vwap from below https://t.co/8HkfJtVzV9",tradebroth,4285862174
2891,1522277738694037504,"Collin Carlson of Hollywood, FL was only 19-years-old when he was poisoned and killed by a counterfeit Xanax pill containing fentanyl sold to him on a social media platform... https://t.co/spk1PcRWSl",SafeMedicines,47671454
2892,1522277712265576450,"https://t.co/JKDd0verLO 
VERY IMPORTANT INFO! Please help end this f''ing crisis!",barbaralegere7,1320560432927526913
2893,1522277610310434829,"A search incident to arrest discovered the suspect was in possession of fentanyl, methamphetamine, heroin and cocaine base. Officers also seized $513 or U.S. currency. Case #220292635 https://t.co/cyqYEyQjcU",SFPDSouthern,2508209251
2894,1522277593277366273,"RT @NYPD32Pct: Field Intelligence Team from the 32nd Pct, Major Case &amp; Emergency Service Unit recently executed a search warrant and recove…",adelina_sinohui,1358189717771014144
2895,1522277532598419456,"RT @dirtydufflebag: Over 5,000 ''Perc30'' pills laced with fentanyl seized in Prince William County, 4 charged https://t.co/tv7BAhSbC6",andrewhibarra,2298653253
2896,1522277481968926738,アカウント移行しましたGj_OXY　70574,Darling_my_LUV,2277243738
2897,1522277458816368640,"Cops seize 31,135 lethal doses of fentanyl in Surrey, Langley and Burnaby https://t.co/LA3plfkqdD",NorDelReporter,743944787057729537
2898,1522277436116844547,RT @jengleruk: Anyone seen this brilliant series about the Purdue Pharma and Oxycontin (a long-acting opiod) scandal of the late 1990s / ea…,Jojones2762,934895178179072000
2899,1522277252653744132,RT @CounteringCrime: The fight against surging accidental deaths from #fentanyl poisoning covered by @cbsnews featuring @countering crime m…,stoptheVOID,1410449450439299073
2900,1522277242595852290,RT @realwillmeade: Buffett and Berkshire buys this week in $OXY https://t.co/tZxKPkCsg4,Styledgentleman,392258583
2901,1522277223788683267,"RT @goal: On this day in 2013, Lionel Messi set a world record by scoring in 21 consecutive games 🤯

Good luck breaking that 🐐 https://t.co…",zolz_on_oxy,1277347883583508480
2902,1522277222828101633,"As Overdoses Soar, More States Decriminalize Fentanyl Testing Strips https://t.co/aL6ufDg4Rq https://t.co/MYMIGt9VXF Patty Garza",littlebytesnews,12896172
2903,1522277140401586184,"RT @SyLicoNgaAko: Bobo ba pinoy? Tanong ng isang kabigan sa Japan. 

Una, niluklok nyo Fentanyl addict at aminadong mamatay tao. Ngayon nam…",PalaceCandyStar,834761232460550146
2904,1522277139197870083,"First day back on Twitter on April 27th 2020 I got 720 likes on a passing comment I made about Fentanyl. Now there''s almost no interaction with my account, again. Twitter up to its old tricks. I''ll stick around long enough to see if Musk improves the situation. I''m hopeful.",Hamish2022,1519322308376252417
2905,1522277023779106826,It’s fitting that fentanyl day and cinco de mayo are the same day.,souperfan2012,517166803
2906,1522276976001646595,@BlueChipPremium OXY looking great  - relative strength and Uncle Warren at your back...,CliffMonar,1157771300
2907,1522276810163118080,"RT @DEALOSANGELES: #DEA warns of increase in mass-overdose events involving #fentanyl, which is characterized as 3 or more OD’s occurring c…",Nav165,169770949
2908,1522276749458952192,"RT @prolpo: criminalizing fentanyl users is not '"harm reduction'"",seancllns,486306418
2909,1522276739422031872,@MichaelVSmith7 @Jim_Jordan Where’s the outrage over a border patrol agent losing his life trying to save drug smugglers? How about outrage over fentanyl and other deadly drugs coming into our country? How about the human traffickers????,p_ohman,1408831671047163908
2910,1522276738008596482,$OXY Trying to push out of a high and tight flag amidst a blood bath in the market. What RS looks like! https://t.co/d1rwsyRWAD,CasualtyWar,1218045749960855553
2911,1522276713425956865,EpochTimesさんからRT:　#Arizona state troopers discovered over 37 pounds of suspected #Fentanyl pills hidden inside a unicorn backpack dur… https://t.co/EuOWk7WGZU　　05月06日3時07分台のニュースでした,hagiwararyu11,1039416974
2912,1522276707230646275,Live with @GaryandShannon on a possible triple fentanyl overdose in LA.,BlakeTroliKFI,930853071143411712
2913,1522276675886764035,"RT @MarkRonchettiNM: An unprotected border leads to fentanyl and human trafficking, which impacts crime in neighborhoods throughout New Mex…",01ota,211907186
2914,1522276625622073348,Info; NEW INFO - Fentanyl 'vaccine' and opioid vaccine  Scientists @UMNews and @ColumbiaMed funded by @NIDANews and #nihHEALinitiative working on opioid vaccine to combat the #OpioidCrisis https://t.co/Kl44eQvl3z,eaglechirp,60399116
2915,1522276601798578182,"As Overdoses Soar, More States Decriminalize Fentanyl Testing Strips https://t.co/aL6ufDg4Rq https://t.co/PPjld8n0Ph",littlebytesnews,12896172
2916,1522276456826560513,RT @EpochTimes: #Arizona state troopers discovered over 37 pounds of suspected #Fentanyl pills hidden inside a unicorn backpack during a tr…,Missahwalker1,1101924573124145153
2917,1522276414485061633,"@Kit_Yates_Maths Absolutely shocking. They need investigated. First swapping allegiance colours, not using logos, then this. Reminds me of the graphs the Purdue drug reps used to sell OxyContin in the early days. Doctored &amp; distorted too.",Cakeislovely,1028011006272983040
2918,1522276398697644079,"I am committed to pursuing legislation that will prosecute criminal drug dealers to the fullest extent …and that includes the death penalty for the serial murdering being done by drug pushers, who are knowingly selling poison/fentanyl to our children, resulting in their deaths. https://t.co/N2axZJkk35",AnneElizabethUS,799326923142770688
2919,1522276348361908224,"@SpankedTank @LizardKangz_95 It''s ok. They''re poisoning the drug supply with fentanyl now. Same shit, different century.",dumfuqqer,1518000629540655104
